timestamp,heel_fsr,toe_fsr,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,segment,time_s,accel_mag,gyro_mag,accel_dynamic,heel_saturated,toe_saturated,fsr_usable
1323.0,0.0,0.0,0.81,9.26,-1.96,0.02,-0.12,-0.01,0,0.0,9.499752628358276,0.12206555615733702,-0.07178852108262923,False,False,True
1376.0,0.0,0.0,0.76,9.33,-1.94,0.02,-0.12,-0.01,0,0.052999999999999936,9.559816943854104,0.12206555615733702,-0.011567491012149489,False,False,True
1429.0,0.0,0.0,0.78,9.33,-1.99,0.02,-0.12,-0.01,0,0.1060000000000001,9.571697864015558,0.12206555615733702,0.00020111651645748907,False,False,True
1482.0,0.0,0.0,0.77,9.32,-2.0,0.02,-0.12,-0.01,0,0.15900000000000003,9.563226442995063,0.12206555615733702,-0.008157991871190262,False,False,True
1535.0,0.0,0.0,0.76,9.32,-1.99,0.02,-0.12,-0.01,0,0.21199999999999997,9.560339952114674,0.12206555615733702,-0.010796340845821817,False,False,True
1588.0,0.0,0.0,0.77,9.33,-2.01,0.02,-0.12,-0.01,0,0.2650000000000001,9.575066579402986,0.12206555615733702,0.0036821445367323236,False,False,True
1641.0,0.0,0.0,0.74,9.35,-1.95,0.02,-0.12,-0.01,0,0.31800000000000006,9.579801668093134,0.12206555615733702,0.008665375132638431,False,False,True
1694.0,0.0,0.0,0.77,9.34,-2.02,0.02,-0.12,-0.01,0,0.371,9.586912954648122,0.12206555615733702,0.016024803593383652,False,False,True
1747.0,0.0,0.0,0.75,9.33,-2.0,0.02,-0.12,-0.01,0,0.42400000000000015,9.571384434866253,0.12206555615733702,0.002965343723602132,False,False,True
1800.0,0.0,0.0,0.76,9.34,-1.99,0.02,-0.12,-0.01,0,0.4770000000000001,9.579838203226608,0.12206555615733702,0.013888171996045529,False,False,True
1853.0,0.0,0.0,0.75,9.33,-1.97,0.02,-0.12,-0.01,0,0.53,9.565160740938962,0.12206555615733702,-0.005727410115776266,False,False,True
1906.0,0.0,0.0,0.76,9.34,-1.95,0.02,-0.12,-0.01,0,0.583,9.571609060131948,0.12206555615733702,0.00022462526569455576,False,False,True
1959.0,0.0,0.0,0.77,9.33,-1.99,0.02,-0.12,-0.01,0,0.6360000000000001,9.570888151054739,0.12206555615733702,0.0,False,False,True
2012.0,0.0,0.0,0.76,9.33,-1.97,0.02,-0.12,-0.01,0,0.6890000000000001,9.565950031230562,0.12206555615733702,-0.005434403635691254,False,False,True
2065.0,0.0,0.0,0.76,9.34,-1.98,0.02,-0.12,-0.01,0,0.742,9.57776591904396,0.12206555615733702,0.006381484177707009,False,False,True
2118.0,0.0,0.0,0.76,9.32,-1.97,0.02,-0.12,-0.01,0,0.7949999999999999,9.556196942298751,0.12206555615733702,-0.014691208755987617,False,False,True
2171.0,0.0,0.0,0.78,9.33,-1.95,0.02,-0.12,-0.01,0,0.8479999999999999,9.563461716345186,0.12206555615733702,-0.00583815355125239,False,False,True
2224.0,0.0,0.0,0.77,9.33,-1.95,0.02,-0.12,-0.01,0,0.9010000000000002,9.562651305992496,0.12206555615733702,-0.004098403287034813,False,False,True
2277.0,0.0,0.0,0.78,9.32,-1.96,0.02,-0.12,-0.01,0,0.9540000000000002,9.555752194359165,0.12206555615733702,-0.010997514920365603,False,False,True
2330.0,0.0,0.0,0.75,9.35,-1.97,0.02,-0.12,-0.01,0,1.0070000000000001,9.584670051702354,0.12206555615733702,0.018720020471791443,False,False,True
2383.0,0.0,0.0,0.77,9.34,-1.97,0.02,-0.12,-0.01,0,1.06,9.576502493081698,0.12206555615733702,0.009752783802166931,False,False,True
2436.0,0.0,0.0,0.76,9.33,-1.95,0.02,-0.12,-0.01,0,1.113,9.561851285185313,0.12206555615733702,-0.004098746045249513,False,False,True
2489.0,0.0,0.0,0.75,9.35,-1.95,0.02,-0.12,-0.01,0,1.166,9.580579314425615,0.12206555615733702,0.017117598080428564,False,False,True
2542.0,0.0,0.0,0.77,9.33,-1.97,0.02,-0.12,-0.01,0,1.2189999999999999,9.56674970927953,0.12206555615733702,0.004098403287034813,False,False,True
2595.0,0.0,0.0,0.75,9.33,-1.99,0.02,-0.12,-0.01,0,1.2720000000000002,9.569299869896438,0.12206555615733702,0.006648563903942417,False,False,True
2648.0,0.0,0.0,0.76,9.32,-1.97,0.02,-0.12,-0.01,0,1.3250000000000002,9.556196942298751,0.12206555615733702,-0.007264774046435107,False,False,True
2701.0,0.0,0.0,0.76,9.31,-1.99,0.02,-0.13,-0.01,0,1.3780000000000001,9.550591604712244,0.1319090595827292,-0.012059701280252355,False,False,True
2754.0,0.0,0.0,0.79,9.33,-1.99,0.02,-0.12,-0.01,0,1.431,9.572517955062816,0.12206555615733702,0.008136114086369162,False,False,True
2807.0,0.0,0.0,0.74,9.32,-1.96,0.02,-0.12,-0.01,0,1.484,9.552570334731904,0.12206555615733702,-0.011811506244542969,False,False,True
2860.0,0.0,0.0,0.77,9.34,-1.96,0.02,-0.12,-0.01,0,1.537,9.574450375870146,0.12206555615733702,0.010068534893699521,False,False,True
2913.0,0.0,0.0,0.77,9.33,-1.94,0.02,-0.12,-0.01,0,1.5899999999999999,9.560617134892496,0.12206555615733702,-0.0012341502928165937,False,False,True
2966.0,0.0,0.0,0.76,9.31,-1.99,0.02,-0.12,-0.01,0,1.6430000000000002,9.550591604712244,0.12206555615733702,-0.012514585224161934,False,False,True
3019.0,0.0,0.0,0.74,9.31,-1.98,0.02,-0.12,-0.01,0,1.6960000000000002,9.546941918750738,0.12206555615733702,-0.016164271185667545,False,False,True
3072.0,0.0,0.0,0.75,9.33,-2.0,0.02,-0.12,-0.01,0,1.749,9.571384434866253,0.12206555615733702,0.008278244929847745,False,False,True
3125.0,0.0,0.0,0.76,9.33,-1.97,0.02,-0.12,-0.01,0,1.802,9.565950031230562,0.12206555615733702,0.004098746045249513,False,False,True
3178.0,0.0,0.0,0.76,9.32,-1.96,0.02,-0.12,-0.01,0,1.855,9.554140463694262,0.12206555615733702,-0.008965726242143646,False,False,True
3231.0,0.0,0.0,0.74,9.33,-1.97,0.02,-0.12,-0.01,0,1.908,9.564381840976447,0.12206555615733702,0.0012756510400411258,False,False,True
3284.0,0.0,0.0,0.76,9.33,-1.95,0.02,-0.12,-0.01,0,1.9609999999999999,9.561851285185313,0.12206555615733702,-0.0012549047510930222,False,False,True
3337.0,0.0,0.0,0.77,9.34,-1.98,0.02,-0.12,-0.01,0,2.0140000000000002,9.578564610629298,0.12206555615733702,0.01418276965285159,False,False,True
3390.0,0.0,0.0,0.75,9.32,-1.97,0.02,-0.12,-0.01,0,2.067,9.55540684638807,0.12206555615733702,-0.007699343548335236,False,False,True
3443.0,0.0,0.0,0.75,9.33,-1.96,0.02,-0.12,-0.01,0,2.12,9.563106189936406,0.12206555615733702,-0.0012756510400411258,False,False,True
3496.0,0.0,0.0,0.75,9.34,-1.95,0.02,-0.12,-0.01,0,2.173,9.570820236531453,0.12206555615733702,0.006438395555006693,False,False,True
3549.0,0.0,0.0,0.75,9.33,-1.97,0.02,-0.12,-0.01,0,2.226,9.565160740938962,0.12206555615733702,0.0,False,False,True
3602.0,0.0,0.0,0.77,9.32,-1.99,0.02,-0.12,-0.01,0,2.279,9.561140099381454,0.12206555615733702,-0.0032417415949925754,False,False,True
3655.0,0.0,0.0,0.76,9.33,-1.99,0.02,-0.12,-0.01,0,2.332,9.570088818814588,0.12206555615733702,0.005706977838141114,False,False,True
3708.0,0.0,0.0,0.77,9.32,-1.96,0.02,-0.12,-0.01,0,2.3850000000000002,9.55494113011692,0.12206555615733702,-0.010219610822042924,False,False,True
3761.0,0.0,0.0,0.78,9.35,-1.95,0.02,-0.12,-0.01,0,2.438,9.582974486035116,0.12206555615733702,0.017813745096153966,False,False,True
3814.0,0.0,0.0,0.74,9.34,-1.98,0.02,-0.12,-0.01,0,2.491,9.576199663749707,0.12206555615733702,0.008974360664177894,False,False,True
3867.0,0.0,0.0,0.76,9.3,-1.98,0.02,-0.12,-0.01,0,2.544,9.538763022530752,0.12206555615733702,-0.02639771840821048,False,False,True
3920.0,0.0,0.0,0.77,9.33,-1.98,0.02,-0.12,-0.01,0,2.597,9.568813928591151,0.12206555615733702,0.001588625505622332,False,False,True
3973.0,0.0,0.0,0.75,9.33,-1.95,0.02,-0.12,-0.01,0,2.65,9.561061656531663,0.12206555615733702,-0.007752272059487808,False,False,True
4026.0,0.0,0.0,0.77,9.34,-1.94,0.02,-0.12,-0.01,0,2.703,9.570376168155565,0.12206555615733702,0.0015622395644143694,False,False,True
4079.0,0.0,0.0,0.75,9.33,-1.96,0.02,-0.12,-0.01,0,2.756,9.563106189936406,0.12206555615733702,-0.00698262887818224,False,False,True
4132.0,0.0,0.0,0.75,9.33,-1.98,0.02,-0.12,-0.01,0,2.8089999999999997,9.567225303085529,0.12206555615733702,-0.002863515729059074,False,False,True
4185.0,0.0,0.0,0.75,9.34,-1.98,0.02,-0.12,-0.01,0,2.8619999999999997,9.576977602563346,0.12206555615733702,0.008163673972195085,False,False,True
4238.0,0.0,0.0,0.76,9.33,-1.96,0.02,-0.12,-0.01,0,2.9150000000000005,9.563895649786232,0.12206555615733702,-0.0061931690283554275,False,False,True
4291.0,0.0,0.0,0.77,9.34,-1.95,0.02,-0.12,-0.01,0,2.9680000000000004,9.572408265426208,0.12206555615733702,0.0023194466116205348,False,False,True
4344.0,0.0,0.0,0.76,9.32,-1.99,0.02,-0.12,-0.01,0,3.0210000000000004,9.560339952114674,0.12206555615733702,-0.009748866699913705,False,False,True
4397.0,0.0,0.0,0.77,9.34,-1.99,0.02,-0.12,-0.01,0,3.0740000000000003,9.580636722055585,0.12206555615733702,0.010547903240997414,False,False,True
4450.0,0.0,0.0,0.77,9.34,-1.97,0.02,-0.12,-0.01,0,3.1270000000000002,9.576502493081698,0.12206555615733702,0.006413674267109926,False,False,True
4503.0,0.0,0.0,0.75,9.34,-1.97,0.02,-0.12,-0.01,0,3.18,9.574915143227118,0.12206555615733702,0.00482632441253017,False,False,True
4556.0,0.0,0.0,0.76,9.33,-1.99,0.02,-0.12,-0.01,0,3.233,9.570088818814588,0.12206555615733702,0.0,False,False,True
4609.0,0.0,0.0,0.76,9.32,-1.98,0.02,-0.12,-0.01,0,3.286,9.55826344060468,0.12206555615733702,-0.01182537820990781,False,False,True
4662.0,0.0,0.0,0.77,9.31,-1.96,0.02,-0.12,-0.01,0,3.339,9.54518726898535,0.12206555615733702,-0.02490154982923798,False,False,True
4715.0,0.0,0.0,0.76,9.33,-1.99,0.02,-0.12,-0.01,0,3.392,9.570088818814588,0.12206555615733702,0.0,False,False,True
4768.0,0.0,0.0,0.78,9.33,-1.99,0.02,-0.12,-0.01,0,3.445,9.571697864015558,0.12206555615733702,0.0016090452009702716,False,False,True
4821.0,0.0,0.0,0.75,9.33,-2.02,0.02,-0.12,-0.01,0,3.4979999999999998,9.575583533132589,0.12206555615733702,0.0054947143180008595,False,False,True
4874.0,0.0,0.0,0.76,9.32,-1.97,0.02,-0.12,-0.01,0,3.5509999999999997,9.556196942298751,0.12206555615733702,-0.013891876515836898,False,False,True
4927.0,0.0,0.0,0.76,9.34,-1.98,0.02,-0.12,-0.01,0,3.6039999999999996,9.57776591904396,0.12206555615733702,0.007677100229372513,False,False,True
4980.0,0.0,0.0,0.75,9.32,-1.97,0.02,-0.12,-0.01,0,3.6570000000000005,9.55540684638807,0.12206555615733702,-0.014681972426517476,False,False,True
5033.0,0.0,0.0,0.75,9.32,-1.96,0.02,-0.12,-0.01,0,3.7100000000000004,9.553350197705516,0.12206555615733702,-0.016691599486385655,False,False,True
5086.0,0.0,0.0,0.75,9.34,-1.97,0.02,-0.12,-0.01,0,3.7630000000000003,9.574915143227118,0.12206555615733702,0.0069007201610649105,False,False,True
5139.0,0.0,0.0,0.74,9.34,-1.95,0.02,-0.12,-0.01,0,3.8160000000000003,9.570041797191902,0.12206555615733702,0.0020273741258485245,False,False,True
5192.0,0.0,0.0,0.77,9.34,-1.99,0.02,-0.12,-0.01,0,3.869,9.580636722055585,0.12206555615733702,0.012622298989532155,False,False,True
5245.0,0.0,0.0,0.76,9.33,-1.98,0.02,-0.12,-0.01,0,3.922,9.568014423066053,0.12206555615733702,0.0007891199805243332,False,False,True
5298.0,0.0,0.0,0.75,9.32,-1.96,0.02,-0.13,-0.01,0,3.975,9.553350197705516,0.1319090595827292,-0.013399511574014866,False,False,True
5351.0,0.0,0.0,0.77,9.34,-1.96,0.02,-0.12,-0.01,0,4.0280000000000005,9.574450375870146,0.12206555615733702,0.007700666590615413,False,False,True
5404.0,0.0,0.0,0.78,9.33,-1.99,0.02,-0.12,-0.01,0,4.0809999999999995,9.571697864015558,0.12206555615733702,0.004948154736027277,False,False,True
5457.0,0.0,0.0,0.77,9.32,-1.97,0.02,-0.12,-0.01,0,4.134,9.556997436433685,0.12206555615733702,-0.009752272845846122,False,False,True
5510.0,0.0,0.0,0.74,9.32,-1.97,0.02,-0.12,-0.01,0,4.186999999999999,9.554627151281206,0.12206555615733702,-0.012598151804322555,False,False,True
5563.0,0.0,0.0,0.76,9.32,-1.99,0.02,-0.13,-0.01,0,4.24,9.560339952114674,0.1319090595827292,-0.006885350970854631,False,False,True
5616.0,0.0,0.0,0.74,9.32,-1.99,0.02,-0.12,-0.01,0,4.292999999999999,9.558770841483753,0.12206555615733702,-0.008454461601775876,False,False,True
5669.0,0.0,0.0,0.77,9.33,-1.97,0.02,-0.13,-0.01,0,4.346,9.56674970927953,0.1319090595827292,0.0,False,False,True
5722.0,0.0,0.0,0.75,9.33,-1.98,0.02,-0.12,-0.01,0,4.399000000000001,9.567225303085529,0.12206555615733702,0.00047559380599793144,False,False,True
5775.0,0.0,0.0,0.76,9.3,-1.95,0.02,-0.12,-0.01,0,4.452,9.532580972643244,0.12206555615733702,-0.03416873663628728,False,False,True
5828.0,0.0,0.0,0.76,9.34,-1.97,0.02,-0.13,-0.01,0,4.505000000000001,9.575703629498983,0.1319090595827292,0.008953920219452627,False,False,True
5881.0,0.0,0.0,0.74,9.33,-1.97,0.02,-0.12,-0.01,0,4.558,9.564381840976447,0.12206555615733702,-0.0015681902541153647,False,False,True
5934.0,0.0,0.0,0.74,9.33,-2.0,0.02,-0.12,-0.01,0,4.611000000000001,9.570606041416605,0.12206555615733702,0.005910541820185244,False,False,True
5987.0,0.0,0.0,0.75,9.33,-1.98,0.02,-0.12,-0.01,0,4.664,9.567225303085529,0.12206555615733702,0.002529803489109028,False,False,True
6040.0,0.0,0.0,0.74,9.34,-1.96,0.02,-0.12,-0.01,0,4.7170000000000005,9.572084412498668,0.12206555615733702,0.007388912902248634,False,False,True
6093.0,0.0,0.0,0.76,9.33,-1.97,0.02,-0.12,-0.01,0,4.77,9.565950031230562,0.12206555615733702,0.001254531634142353,False,False,True
6146.0,0.0,0.0,0.76,9.32,-2.0,0.02,-0.12,-0.01,0,4.823,9.562426470305537,0.12206555615733702,-0.0035235609250250377,False,False,True
6199.0,0.0,0.0,0.75,9.33,-1.98,0.02,-0.12,-0.01,0,4.8759999999999994,9.567225303085529,0.12206555615733702,0.002529803489109028,False,False,True
6252.0,0.0,0.0,0.75,9.33,-2.0,0.02,-0.12,-0.01,0,4.929,9.571384434866253,0.12206555615733702,0.006688935269833607,False,False,True
6305.0,0.0,0.0,0.76,9.33,-1.96,0.02,-0.12,-0.01,0,4.981999999999999,9.563895649786232,0.12206555615733702,-0.002054381444329678,False,False,True
6358.0,0.0,0.0,0.76,9.32,-1.99,0.02,-0.12,-0.01,0,5.035,9.560339952114674,0.12206555615733702,-0.004355547481745603,False,False,True
6411.0,0.0,0.0,0.77,9.33,-1.96,0.02,-0.12,-0.01,0,5.087999999999999,9.56469549959642,0.12206555615733702,-0.001254531634142353,False,False,True
6464.0,0.0,0.0,0.75,9.33,-1.93,0.02,-0.12,-0.01,0,5.141,9.557002668200946,0.12206555615733702,-0.008947363029616184,False,False,True
6517.0,0.0,0.0,0.76,9.32,-1.99,0.02,-0.12,-0.01,0,5.194000000000001,9.560339952114674,0.12206555615733702,-0.005610079115887956,False,False,True
6570.0,0.0,0.0,0.75,9.31,-1.97,0.02,-0.12,-0.01,0,5.247,9.545653461130883,0.12206555615733702,-0.020296570099679556,False,False,True
6623.0,0.0,0.0,0.78,9.34,-1.97,0.02,-0.12,-0.01,0,5.300000000000001,9.577311731378487,0.12206555615733702,0.012616231782066833,False,False,True
6676.0,0.0,0.0,0.75,9.32,-1.97,0.02,-0.12,-0.01,0,5.353,9.55540684638807,0.12206555615733702,-0.010543184842491726,False,False,True
6729.0,0.0,0.0,0.74,9.33,-1.98,0.02,-0.12,-0.01,0,5.406000000000001,9.56644657121964,0.12206555615733702,0.0004965399890775046,False,False,True
6782.0,0.0,0.0,0.75,9.34,-1.98,0.02,-0.12,-0.01,0,5.459,9.576977602563346,0.12206555615733702,0.012282102966926445,False,False,True
6835.0,0.0,0.0,0.74,9.31,-2.0,0.02,-0.12,-0.01,0,5.5120000000000005,9.551109883149707,0.12206555615733702,-0.014395853610896125,False,False,True
6888.0,0.0,0.0,0.77,9.33,-1.98,0.02,-0.12,-0.01,0,5.5649999999999995,9.568813928591151,0.12206555615733702,0.0033081918305484237,False,False,True
6941.0,0.0,0.0,0.74,9.33,-1.98,0.02,-0.12,-0.01,0,5.618,9.56644657121964,0.12206555615733702,0.0009408344590369211,False,False,True
6994.0,0.0,0.0,0.76,9.34,-1.99,0.02,-0.13,-0.01,0,5.670999999999999,9.579838203226608,0.1319090595827292,0.013888171996045529,False,False,True
7047.0,0.0,0.0,0.76,9.34,-2.0,0.02,-0.13,-0.01,0,5.724,9.581920475562297,0.1319090595827292,0.015970444331735223,False,False,True
7100.0,0.0,0.0,0.74,9.33,-1.96,0.02,-0.12,-0.01,0,5.776999999999999,9.56232712262031,0.12206555615733702,-0.004119448599329445,False,False,True
7153.0,0.0,0.0,0.76,9.33,-1.97,0.02,-0.12,-0.01,0,5.83,9.565950031230562,0.12206555615733702,0.0,False,False,True
7206.0,0.0,0.0,0.77,9.33,-1.98,0.02,-0.12,-0.01,0,5.883000000000001,9.568813928591151,0.12206555615733702,0.0028638973605890072,False,False,True
7259.0,0.0,0.0,0.77,9.32,-1.96,0.02,-0.13,-0.01,0,5.936,9.55494113011692,0.1319090595827292,-0.010564606643683305,False,False,True
7312.0,0.0,0.0,0.78,9.33,-1.96,0.02,-0.12,-0.01,0,5.989000000000001,9.565505736760603,0.12206555615733702,0.00034499582164038145,False,False,True
7365.0,0.0,0.0,0.78,9.31,-1.96,0.02,-0.12,-0.01,0,6.042,9.545999161952613,0.12206555615733702,-0.01916157898634907,False,False,True
7418.0,0.0,0.0,0.76,9.33,-1.96,0.02,-0.12,-0.01,0,6.095000000000001,9.563895649786232,0.12206555615733702,-0.0012650911527298803,False,False,True
7471.0,0.0,0.0,0.77,9.33,-1.98,0.02,-0.12,-0.01,0,6.148,9.568813928591151,0.12206555615733702,0.003653187652188805,False,False,True
7524.0,0.0,0.0,0.75,9.32,-1.98,0.02,-0.12,-0.01,0,6.2010000000000005,9.557473515526999,0.12206555615733702,-0.007687225411963539,False,False,True
7577.0,0.0,0.0,0.76,9.34,-1.96,0.02,-0.12,-0.01,0,6.254,9.573651341050603,0.12206555615733702,0.00849060011164049,False,False,True
7630.0,0.0,0.0,0.76,9.31,-1.98,0.02,-0.12,-0.01,0,6.307,9.548512973233057,0.12206555615733702,-0.016647767705904926,False,False,True
7683.0,0.0,0.0,0.77,9.33,-1.96,0.02,-0.12,-0.01,0,6.359999999999999,9.56469549959642,0.12206555615733702,-0.000465241342542555,False,False,True
7736.0,0.0,0.0,0.77,9.3,-1.99,0.02,-0.12,-0.01,0,6.413,9.541645560384225,0.12206555615733702,-0.023515180554737114,False,False,True
7789.0,0.0,0.0,0.75,9.33,-1.97,0.02,-0.12,-0.01,0,6.465999999999999,9.565160740938962,0.12206555615733702,0.0,False,False,True
7842.0,0.0,0.0,0.75,9.31,-1.97,0.02,-0.12,-0.01,0,6.519,9.545653461130883,0.12206555615733702,-0.019507279808079758,False,False,True
7895.0,0.0,0.0,0.73,9.33,-2.01,0.02,-0.12,-0.01,0,6.571999999999999,9.571932929142369,0.12206555615733702,0.006772188203406415,False,False,True
7948.0,0.0,0.0,0.75,9.33,-1.97,0.02,-0.12,-0.01,0,6.625,9.565160740938962,0.12206555615733702,-0.0012858302806773025,False,False,True
8001.0,0.0,0.0,0.76,9.33,-1.98,0.02,-0.13,-0.01,0,6.677999999999999,9.568014423066053,0.1319090595827292,0.0028536821270908064,False,False,True
8054.0,0.0,0.0,0.77,9.33,-2.0,0.02,-0.13,-0.01,0,6.731,9.572972370168003,0.1319090595827292,0.006525798948363359,False,False,True
8107.0,0.0,0.0,0.76,9.31,-1.99,0.02,-0.12,-0.01,0,6.783999999999999,9.550591604712244,0.12206555615733702,-0.014569136226718626,False,False,True
8160.0,0.0,0.0,0.73,9.35,-1.96,0.02,-0.12,-0.01,0,6.837,9.581075096250942,0.12206555615733702,0.015914355311979378,False,False,True
8213.0,0.0,0.0,0.75,9.34,-1.97,0.02,-0.12,-0.01,0,6.889999999999999,9.574915143227118,0.12206555615733702,0.009754402288155717,False,False,True
8266.0,0.0,0.0,0.74,9.33,-1.98,0.02,-0.12,-0.01,0,6.943,9.56644657121964,0.12206555615733702,0.0012858302806773025,False,False,True
8319.0,0.0,0.0,0.75,9.33,-1.98,0.02,-0.13,-0.01,0,6.996,9.567225303085529,0.1319090595827292,0.0007787318658891706,False,False,True
8372.0,0.0,0.0,0.75,9.33,-1.97,0.02,-0.12,-0.01,0,7.0489999999999995,9.565160740938962,0.12206555615733702,-0.002064562146566473,False,False,True
8425.0,0.0,0.0,0.74,9.33,-2.01,0.02,-0.12,-0.01,0,7.102,9.572700768330742,0.12206555615733702,0.006254197111102755,False,False,True
8478.0,0.0,0.0,0.75,9.32,-1.98,0.02,-0.12,-0.01,0,7.154999999999999,9.557473515526999,0.12206555615733702,-0.009751787558530012,False,False,True
8531.0,0.0,0.0,0.77,9.34,-1.97,0.02,-0.12,-0.01,0,7.208,9.576502493081698,0.12206555615733702,0.01005592186205817,False,False,True
8584.0,0.0,0.0,0.75,9.3,-1.96,0.02,-0.12,-0.01,0,7.260999999999999,9.533839730140214,0.12206555615733702,-0.03260684107942602,False,False,True
8637.0,0.0,0.0,0.75,9.33,-1.95,0.02,-0.13,-0.01,0,7.314,9.561061656531663,0.1319090595827292,-0.0053849146879763055,False,False,True
8690.0,0.0,0.0,0.75,9.32,-2.0,0.02,-0.13,-0.01,0,7.366999999999999,9.561636889152402,0.1319090595827292,-0.004809682067238086,False,False,True
8743.0,0.0,0.0,0.76,9.32,-1.99,0.02,-0.12,-0.01,0,7.42,9.560339952114674,0.12206555615733702,-0.004820788824288158,False,False,True
8796.0,0.0,0.0,0.75,9.35,-2.0,0.02,-0.12,-0.01,0,7.472999999999999,9.590881085698019,0.12206555615733702,0.0257203447590566,False,False,True
8849.0,0.0,0.0,0.77,9.35,-1.97,0.02,-0.12,-0.01,0,7.526,9.58625578628069,0.12206555615733702,0.02109504534172757,False,False,True
8902.0,0.0,0.0,0.74,9.33,-1.98,0.02,-0.13,-0.01,0,7.578999999999999,9.56644657121964,0.1319090595827292,0.003492006860358998,False,False,True
8955.0,0.0,0.0,0.74,9.33,-2.01,0.02,-0.12,-0.01,0,7.632,9.572700768330742,0.12206555615733702,0.009746203971461753,False,False,True
9008.0,0.0,0.0,0.75,9.33,-1.97,0.02,-0.13,-0.01,0,7.684999999999999,9.565160740938962,0.1319090595827292,0.0,False,False,True
9061.0,0.0,0.0,0.76,9.31,-1.98,0.02,-0.13,-0.01,0,7.7379999999999995,9.548512973233057,0.1319090595827292,-0.01444159112622323,False,False,True
9114.0,0.0,0.0,0.74,9.33,-2.01,0.02,-0.13,-0.01,0,7.791,9.572700768330742,0.1319090595827292,0.009746203971461753,False,False,True
9167.0,0.0,0.0,0.74,9.32,-2.01,0.02,-0.13,-0.01,0,7.843999999999999,9.56295456435928,0.1319090595827292,0.0,False,False,True
9220.0,0.0,0.0,0.75,9.31,-1.94,0.02,-0.13,-0.01,0,7.897,9.539507324804568,0.1319090595827292,-0.025653416134394647,False,False,True
9273.0,0.0,0.0,0.75,9.34,-1.97,0.02,-0.13,-0.01,0,7.949999999999999,9.574915143227118,0.1319090595827292,0.008468572007478414,False,False,True
9326.0,0.0,0.0,0.75,9.32,-2.0,0.02,-0.13,-0.01,0,8.003,9.561636889152402,0.1319090595827292,-0.004809682067238086,False,False,True
9379.0,0.0,0.0,0.76,9.33,-1.95,0.02,-0.12,-0.01,0,8.056,9.561851285185313,0.12206555615733702,-0.003309455753649715,False,False,True
9432.0,0.0,0.0,0.74,9.33,-1.99,0.02,-0.12,-0.01,0,8.109,9.568521306868686,0.12206555615733702,0.005566742509405032,False,False,True
9485.0,0.0,0.0,0.74,9.34,-1.98,0.02,-0.12,-0.01,0,8.161999999999999,9.576199663749707,0.12206555615733702,0.014348378564394082,False,False,True
9538.0,0.0,0.0,0.75,9.32,-1.98,0.02,-0.12,-0.01,0,8.215,9.557473515526999,0.12206555615733702,-0.004377769658313824,False,False,True
9591.0,0.0,0.0,0.74,9.31,-2.02,0.02,-0.12,-0.01,0,8.267999999999999,9.55531789110127,0.12206555615733702,-0.007636673258010873,False,False,True
9644.0,0.0,0.0,0.75,9.32,-1.97,0.02,-0.12,-0.01,0,8.321,9.55540684638807,0.12206555615733702,-0.007547717971210233,False,False,True
9697.0,0.0,0.0,0.76,9.33,-1.98,0.02,-0.12,-0.01,0,8.373999999999999,9.568014423066053,0.12206555615733702,0.0020643918354910085,False,False,True
9750.0,0.0,0.0,0.74,9.35,-1.95,0.02,-0.13,-0.01,0,8.427,9.579801668093134,0.1319090595827292,0.013851636862572292,False,False,True
9803.0,0.0,0.0,0.75,9.33,-1.98,0.02,-0.13,-0.01,0,8.48,9.567225303085529,0.1319090595827292,0.005374017900216188,False,False,True
9856.0,0.0,0.0,0.74,9.32,-1.97,0.02,-0.13,-0.01,0,8.533,9.554627151281206,0.1319090595827292,-0.01132287994935588,False,False,True
9909.0,0.0,0.0,0.75,9.32,-1.98,0.02,-0.13,-0.01,0,8.586,9.557473515526999,0.1319090595827292,-0.009751787558530012,False,False,True
9962.0,0.0,0.0,0.74,9.28,-1.98,0.02,-0.12,-0.01,0,8.639,9.517688795080453,0.12206555615733702,-0.048261236150109355,False,False,True
10015.0,0.0,0.0,0.76,9.33,-1.97,0.02,-0.12,-0.01,0,8.692,9.565950031230562,0.12206555615733702,0.0015681902541153647,False,False,True
10068.0,0.0,0.0,0.75,9.34,-1.97,0.02,-0.13,-0.01,0,8.745,9.574915143227118,0.1319090595827292,0.010533302250671284,False,False,True
10121.0,0.0,0.0,0.74,9.33,-2.0,0.02,-0.12,-0.01,0,8.798,9.570606041416605,0.12206555615733702,0.0046560101860428915,False,False,True
10174.0,0.0,0.0,0.72,9.34,-1.97,0.02,-0.12,-0.01,0,8.850999999999999,9.572611973750947,0.12206555615733702,0.006661942520384656,False,False,True
10227.0,0.0,0.0,0.74,9.31,-1.97,0.02,-0.12,-0.01,0,8.904,9.544872969296135,0.12206555615733702,-0.02028777164282758,False,False,True
10280.0,0.0,0.0,0.74,9.33,-1.95,0.02,-0.12,-0.01,0,8.956999999999999,9.560282422606562,0.12206555615733702,-0.0048783183324001556,False,False,True
10333.0,0.0,0.0,0.77,9.34,-1.98,0.02,-0.13,-0.01,0,9.01,9.578564610629298,0.1319090595827292,0.01418276965285159,False,False,True
10386.0,0.0,0.0,0.78,9.33,-1.99,0.02,-0.13,-0.01,0,9.062999999999999,9.571697864015558,0.1319090595827292,0.007316023039111386,False,False,True
